"[run number]","orange-yield","violet-merge-behind","spectator-mode","violet-displacement","orange-displacement","[step]","total-time"
"559","false","false","false","0","2.5","508","10000"
"549","false","false","false","0","2.5","962","962"
"560","false","false","false","0","2.5","539","10000"
"556","false","false","false","0","2.5","798","798"
"564","false","false","false","0","2.5","515","10000"
"563","false","false","false","0","2.5","514","10000"
"568","false","false","false","0","2.5","501","10000"
"565","false","false","false","0","2.5","508","10000"
"570","false","false","false","0","2.5","510","10000"
"569","false","false","false","0","2.5","568","10000"
"573","false","false","false","0","2.5","503","10000"
"561","false","false","false","0","2.5","798","798"
"574","false","false","false","0","2.5","555","10000"
"566","false","false","false","0","2.5","791","10000"
"572","false","false","false","0","2.5","588","10000"
"562","false","false","false","0","2.5","964","964"
"567","false","false","false","0","2.5","904","904"
"571","false","false","false","0","2.5","784","784"
"576","false","false","false","0","2.5","503","10000"
"581","false","false","false","0","2.5","501","10000"
"579","false","false","false","0","2.5","598","10000"
"575","false","false","false","0","2.5","961","961"
"584","false","false","false","0","2.5","578","10000"
"577","false","false","false","0","2.5","912","912"
"582","false","false","false","0","2.5","670","10000"
"578","false","false","false","0","2.5","804","804"
"588","false","false","false","0","2.5","568","10000"
"585","false","false","false","0","2.5","749","749"
"586","false","false","false","0","2.5","733","10000"
"589","false","false","false","0","2.5","566","10000"
"580","false","false","false","0","2.5","995","995"
"583","false","false","false","0","2.5","981","981"
"592","false","false","false","0","2.5","508","10000"
"594","false","false","false","0","2.5","501","10000"
"590","false","false","false","0","2.5","858","858"
"587","false","false","false","0","2.5","1003","1003"
"596","false","false","false","0","2.5","525","10000"
"591","false","false","false","0","2.5","780","780"
"599","false","false","false","0","2.5","501","10000"
"593","false","false","false","0","2.5","723","723"
"601","false","false","false","0","3","502","10000"
"600","false","false","false","0","2.5","587","10000"
"595","false","false","false","0","2.5","742","10000"
"598","false","false","false","0","2.5","619","10000"
"597","false","false","false","0","2.5","830","830"
"602","false","false","false","0","3","565","10000"
"604","false","false","false","0","3","546","10000"
"605","false","false","false","0","3","507","10000"
"608","false","false","false","0","3","501","10000"
"603","false","false","false","0","3","743","743"
"606","false","false","false","0","3","690","690"
"607","false","false","false","0","3","710","710"
"610","false","false","false","0","3","554","10000"
"609","false","false","false","0","3","730","730"
"612","false","false","false","0","3","617","10000"
"616","false","false","false","0","3","501","10000"
"614","false","false","false","0","3","625","10000"
"611","false","false","false","0","3","769","769"
"617","false","false","false","0","3","576","10000"
"613","false","false","false","0","3","746","10000"
"618","false","false","false","0","3","514","10000"
"619","false","false","false","0","3","668","668"
"615","false","false","false","0","3","919","919"
"622","false","false","false","0","3","533","10000"
"623","false","false","false","0","3","534","10000"
"625","false","false","false","0","3","524","10000"
"621","false","false","false","0","3","941","941"
"627","false","false","false","0","3","543","10000"
"629","false","false","false","0","3","549","10000"
"624","false","false","false","0","3","678","10000"
"632","false","false","false","0","3","504","10000"
"620","false","false","false","0","3","517","10000"
"630","false","false","false","0","3","591","10000"
"626","false","false","false","0","3","827","827"
"628","false","false","false","0","3","703","703"
"631","false","false","false","0","3","707","707"
"635","false","false","false","0","3","714","714"
"633","false","false","false","0","3","802","802"
"638","false","false","false","0","3","538","10000"
"642","false","false","false","0","3","535","10000"
"637","false","false","false","0","3","758","758"
"640","false","false","false","0","3","678","678"
"643","false","false","false","0","3","646","10000"
"644","false","false","false","0","3","577","10000"
"634","false","false","false","0","3","992","992"
"636","false","false","false","0","3","963","963"
"641","false","false","false","0","3","799","799"
"647","false","false","false","0","3","630","10000"
"639","false","false","false","0","3","928","928"
"645","false","false","false","0","3","733","10000"
"646","false","false","false","0","3","817","817"
"648","false","false","false","0","3","685","685"
"656","false","false","false","0","3","503","10000"
"657","false","false","false","0","3","559","10000"
"649","false","false","false","0","3","763","763"
"659","false","false","false","0","3","529","10000"
"650","false","false","false","0","3","881","881"
"655","false","false","false","0","3","739","739"
"651","false","false","false","0","3","501","10000"
"652","false","false","false","0","3","820","820"
"661","false","false","false","0","3","620","10000"
"662","false","false","false","0","3","652","10000"
"653","false","false","false","0","3","958","958"
"658","false","false","false","0","3","732","732"
"654","false","false","false","0","3","1001","1001"
"660","false","false","false","0","3","803","803"
