"[run number]","orange-yield","violet-merge-behind","spectator-mode","violet-displacement","orange-displacement","[step]","total-time"
"4169","false","true","false","2.5","3","891","891"
"4174","false","true","false","2.5","3","593","10000"
"4172","false","true","false","2.5","3","848","848"
"4178","false","true","false","2.5","3","605","10000"
"4173","false","true","false","2.5","3","871","871"
"4179","false","true","false","2.5","3","620","10000"
"4181","false","true","false","2.5","3","598","10000"
"4175","false","true","false","2.5","3","809","809"
"4180","false","true","false","2.5","3","680","10000"
"4177","false","true","false","2.5","3","848","848"
"4184","false","true","false","2.5","3","633","10000"
"4182","false","true","false","2.5","3","815","815"
"4183","false","true","false","2.5","3","906","906"
"4187","false","true","false","2.5","3","639","10000"
"4189","false","true","false","2.5","3","602","10000"
"4185","false","true","false","2.5","3","890","890"
"4188","false","true","false","2.5","3","595","10000"
"4186","false","true","false","2.5","3","866","866"
"4176","false","true","false","2.5","3","812","812"
"4194","false","true","false","2.5","3","618","10000"
"4193","false","true","false","2.5","3","624","10000"
"4190","false","true","false","2.5","3","828","828"
"4191","false","true","false","2.5","3","806","806"
"4192","false","true","false","2.5","3","792","792"
"4196","false","true","false","2.5","3","681","10000"
"4199","false","true","false","2.5","3","600","10000"
"4201","false","true","false","3","0","566","10000"
"4198","false","true","false","2.5","3","624","10000"
"4200","false","true","false","2.5","3","594","10000"
"4202","false","true","false","3","0","626","10000"
"4197","false","true","false","2.5","3","881","881"
"4204","false","true","false","3","0","550","10000"
"4203","false","true","false","3","0","607","10000"
"4206","false","true","false","3","0","536","10000"
"4205","false","true","false","3","0","552","10000"
"4207","false","true","false","3","0","553","10000"
"4208","false","true","false","3","0","559","10000"
"4209","false","true","false","3","0","584","10000"
"4210","false","true","false","3","0","559","10000"
"4195","false","true","false","2.5","3","905","905"
"4211","false","true","false","3","0","550","10000"
"4212","false","true","false","3","0","579","10000"
"4216","false","true","false","3","0","585","10000"
"4214","false","true","false","3","0","577","10000"
"4213","false","true","false","3","0","632","10000"
"4215","false","true","false","3","0","593","10000"
"4217","false","true","false","3","0","547","10000"
"4218","false","true","false","3","0","566","10000"
"4219","false","true","false","3","0","569","10000"
"4220","false","true","false","3","0","606","10000"
"4221","false","true","false","3","0","609","10000"
"4222","false","true","false","3","0","564","10000"
"4223","false","true","false","3","0","609","10000"
"4224","false","true","false","3","0","566","10000"
"4226","false","true","false","3","0","539","10000"
"4225","false","true","false","3","0","580","10000"
"4228","false","true","false","3","0","569","10000"
"4227","false","true","false","3","0","546","10000"
"4229","false","true","false","3","0","555","10000"
"4231","false","true","false","3","0","549","10000"
"4230","false","true","false","3","0","584","10000"
"4232","false","true","false","3","0","589","10000"
"4233","false","true","false","3","0","533","10000"
"4234","false","true","false","3","0","622","10000"
"4235","false","true","false","3","0","585","10000"
"4236","false","true","false","3","0","541","10000"
"4237","false","true","false","3","0","625","10000"
"4238","false","true","false","3","0","539","10000"
"4242","false","true","false","3","0","565","10000"
"4239","false","true","false","3","0","605","10000"
"4240","false","true","false","3","0","609","10000"
"4243","false","true","false","3","0","580","10000"
"4245","false","true","false","3","0","598","10000"
"4244","false","true","false","3","0","626","10000"
"4247","false","true","false","3","0","538","10000"
"4246","false","true","false","3","0","624","10000"
"4248","false","true","false","3","0","588","10000"
"4249","false","true","false","3","0","564","10000"
"4250","false","true","false","3","0","546","10000"
"4251","false","true","false","3","0","608","10000"
"4253","false","true","false","3","0","582","10000"
"4252","false","true","false","3","0","631","10000"
"4241","false","true","false","3","0","587","10000"
"4254","false","true","false","3","0","613","10000"
"4257","false","true","false","3","0","532","10000"
"4255","false","true","false","3","0","579","10000"
"4256","false","true","false","3","0","622","10000"
"4259","false","true","false","3","0","548","10000"
"4258","false","true","false","3","0","541","10000"
"4260","false","true","false","3","0","608","10000"
"4262","false","true","false","3","0","554","10000"
"4261","false","true","false","3","0","587","10000"
"4263","false","true","false","3","0","576","10000"
"4264","false","true","false","3","0","583","10000"
"4265","false","true","false","3","0","549","10000"
"4267","false","true","false","3","0","586","10000"
"4268","false","true","false","3","0","611","10000"
"4266","false","true","false","3","0","637","10000"
"4269","false","true","false","3","0","584","10000"
"4270","false","true","false","3","0","603","10000"
"4272","false","true","false","3","0","576","10000"
"4271","false","true","false","3","0","589","10000"
"4273","false","true","false","3","0","625","10000"
"4274","false","true","false","3","0","630","10000"
"4275","false","true","false","3","0","623","10000"
"4276","false","true","false","3","0","586","10000"
"4277","false","true","false","3","0","599","10000"
"4278","false","true","false","3","0","617","10000"
"4279","false","true","false","3","0","632","10000"
"4280","false","true","false","3","0","606","10000"
"4283","false","true","false","3","0","554","10000"
"4282","false","true","false","3","0","560","10000"
"4281","false","true","false","3","0","624","10000"
"4284","false","true","false","3","0","627","10000"
"4286","false","true","false","3","0","572","10000"
"4285","false","true","false","3","0","596","10000"
"4287","false","true","false","3","0","574","10000"
"4288","false","true","false","3","0","562","10000"
"4290","false","true","false","3","0","541","10000"
"4289","false","true","false","3","0","620","10000"
"4291","false","true","false","3","0","592","10000"
"4293","false","true","false","3","0","576","10000"
"4294","false","true","false","3","0","615","10000"
"4295","false","true","false","3","0","541","10000"
"4296","false","true","false","3","0","588","10000"
"4298","false","true","false","3","0","534","10000"
"4297","false","true","false","3","0","616","10000"
"4299","false","true","false","3","0","536","10000"
"4301","false","true","false","3","0.5","569","10000"
"4300","false","true","false","3","0","603","10000"
"4302","false","true","false","3","0.5","541","10000"
"4303","false","true","false","3","0.5","582","10000"
"4305","false","true","false","3","0.5","550","10000"
"4304","false","true","false","3","0.5","597","10000"
"4292","false","true","false","3","0","633","10000"
"4306","false","true","false","3","0.5","575","10000"
"4309","false","true","false","3","0.5","632","10000"
"4307","false","true","false","3","0.5","601","10000"
"4310","false","true","false","3","0.5","539","10000"
"4313","false","true","false","3","0.5","554","10000"
"4312","false","true","false","3","0.5","623","10000"
"4311","false","true","false","3","0.5","617","10000"
"4308","false","true","false","3","0.5","540","10000"
"4315","false","true","false","3","0.5","616","10000"
"4316","false","true","false","3","0.5","595","10000"
"4314","false","true","false","3","0.5","625","10000"
"4318","false","true","false","3","0.5","571","10000"
"4320","false","true","false","3","0.5","600","10000"
"4319","false","true","false","3","0.5","586","10000"
"4321","false","true","false","3","0.5","628","10000"
"4323","false","true","false","3","0.5","604","10000"
"4322","false","true","false","3","0.5","627","10000"
"4325","false","true","false","3","0.5","537","10000"
"4324","false","true","false","3","0.5","545","10000"
"4327","false","true","false","3","0.5","554","10000"
"4317","false","true","false","3","0.5","551","10000"
"4328","false","true","false","3","0.5","555","10000"
"4329","false","true","false","3","0.5","562","10000"
"4330","false","true","false","3","0.5","542","10000"
"4326","false","true","false","3","0.5","630","10000"
"4332","false","true","false","3","0.5","537","10000"
"4331","false","true","false","3","0.5","632","10000"
"4333","false","true","false","3","0.5","569","10000"
"4334","false","true","false","3","0.5","550","10000"
"4335","false","true","false","3","0.5","550","10000"
"4337","false","true","false","3","0.5","561","10000"
"4336","false","true","false","3","0.5","588","10000"
"4340","false","true","false","3","0.5","551","10000"
"4339","false","true","false","3","0.5","577","10000"
"4341","false","true","false","3","0.5","589","10000"
"4338","false","true","false","3","0.5","595","10000"
"4342","false","true","false","3","0.5","547","10000"
"4344","false","true","false","3","0.5","567","10000"
"4343","false","true","false","3","0.5","572","10000"
"4346","false","true","false","3","0.5","535","10000"
"4345","false","true","false","3","0.5","614","10000"
"4347","false","true","false","3","0.5","607","10000"
"4348","false","true","false","3","0.5","590","10000"
"4349","false","true","false","3","0.5","615","10000"
"4351","false","true","false","3","0.5","547","10000"
"4350","false","true","false","3","0.5","621","10000"
"4352","false","true","false","3","0.5","617","10000"
"4353","false","true","false","3","0.5","562","10000"
"4354","false","true","false","3","0.5","593","10000"
"4355","false","true","false","3","0.5","604","10000"
"4356","false","true","false","3","0.5","626","10000"
"4357","false","true","false","3","0.5","590","10000"
"4359","false","true","false","3","0.5","605","10000"
"4358","false","true","false","3","0.5","631","10000"
"4361","false","true","false","3","0.5","541","10000"
"4360","false","true","false","3","0.5","556","10000"
"4362","false","true","false","3","0.5","579","10000"
"4363","false","true","false","3","0.5","614","10000"
"4367","false","true","false","3","0.5","535","10000"
"4365","false","true","false","3","0.5","582","10000"
"4364","false","true","false","3","0.5","624","10000"
"4366","false","true","false","3","0.5","569","10000"
"4368","false","true","false","3","0.5","556","10000"
"4369","false","true","false","3","0.5","554","10000"
"4370","false","true","false","3","0.5","571","10000"
"4371","false","true","false","3","0.5","551","10000"
"4372","false","true","false","3","0.5","550","10000"
"4374","false","true","false","3","0.5","556","10000"
"4376","false","true","false","3","0.5","543","10000"
"4375","false","true","false","3","0.5","590","10000"
"4373","false","true","false","3","0.5","621","10000"
"4377","false","true","false","3","0.5","621","10000"
"4383","false","true","false","3","0.5","532","10000"
"4380","false","true","false","3","0.5","587","10000"
"4381","false","true","false","3","0.5","563","10000"
"4379","false","true","false","3","0.5","591","10000"
"4378","false","true","false","3","0.5","604","10000"
"4382","false","true","false","3","0.5","632","10000"
"4385","false","true","false","3","0.5","581","10000"
"4384","false","true","false","3","0.5","622","10000"
"4388","false","true","false","3","0.5","546","10000"
"4386","false","true","false","3","0.5","595","10000"
"4387","false","true","false","3","0.5","597","10000"
"4389","false","true","false","3","0.5","543","10000"
"4390","false","true","false","3","0.5","560","10000"
"4391","false","true","false","3","0.5","567","10000"
"4392","false","true","false","3","0.5","557","10000"
"4393","false","true","false","3","0.5","552","10000"
"4395","false","true","false","3","0.5","595","10000"
"4394","false","true","false","3","0.5","573","10000"
"4396","false","true","false","3","0.5","603","10000"
"4397","false","true","false","3","0.5","627","10000"
"4398","false","true","false","3","0.5","609","10000"
"4399","false","true","false","3","0.5","546","10000"
"4400","false","true","false","3","0.5","570","10000"
"4401","false","true","false","3","1","561","10000"
"4403","false","true","false","3","1","582","10000"
"4404","false","true","false","3","1","576","10000"
"4402","false","true","false","3","1","626","10000"
"4405","false","true","false","3","1","597","10000"
"4406","false","true","false","3","1","631","10000"
"4408","false","true","false","3","1","549","10000"
"4407","false","true","false","3","1","607","10000"
"4411","false","true","false","3","1","531","10000"
"4409","false","true","false","3","1","608","10000"
"4410","false","true","false","3","1","615","10000"
"4412","false","true","false","3","1","618","10000"
"4413","false","true","false","3","1","577","10000"
"4415","false","true","false","3","1","578","10000"
"4416","false","true","false","3","1","590","10000"
"4419","false","true","false","3","1","550","10000"
"4417","false","true","false","3","1","569","10000"
"4420","false","true","false","3","1","557","10000"
"4418","false","true","false","3","1","615","10000"
"4421","false","true","false","3","1","590","10000"
"4423","false","true","false","3","1","579","10000"
"4422","false","true","false","3","1","626","10000"
"4424","false","true","false","3","1","612","10000"
"4426","false","true","false","3","1","539","10000"
"4427","false","true","false","3","1","566","10000"
"4428","false","true","false","3","1","540","10000"
"4414","false","true","false","3","1","613","10000"
"4429","false","true","false","3","1","586","10000"
"4430","false","true","false","3","1","609","10000"
"4431","false","true","false","3","1","542","10000"
"4432","false","true","false","3","1","599","10000"
"4433","false","true","false","3","1","577","10000"
"4434","false","true","false","3","1","584","10000"
"4435","false","true","false","3","1","585","10000"
"4437","false","true","false","3","1","534","10000"
"4425","false","true","false","3","1","613","10000"
"4436","false","true","false","3","1","634","10000"
"4439","false","true","false","3","1","533","10000"
"4438","false","true","false","3","1","562","10000"
