"[run number]","orange-yield","violet-merge-behind","spectator-mode","violet-displacement","orange-displacement","[step]","total-time"
"208","true","true","false","0","1","934","10000"
"214","true","true","false","0","1","952","10000"
"215","true","true","false","0","1","936","10000"
"216","true","true","false","0","1","893","10000"
"217","true","true","false","0","1","938","10000"
"219","true","true","false","0","1","856","10000"
"220","true","true","false","0","1","898","10000"
"222","true","true","false","0","1","860","10000"
"218","true","true","false","0","1","853","10000"
"226","true","true","false","0","1","862","10000"
"224","true","true","false","0","1","930","10000"
"227","true","true","false","0","1","934","10000"
"223","true","true","false","0","1","893","10000"
"228","true","true","false","0","1","913","10000"
"221","true","true","false","0","1","884","10000"
"225","true","true","false","0","1","947","10000"
"230","true","true","false","0","1","858","10000"
"229","true","true","false","0","1","877","10000"
"231","true","true","false","0","1","946","10000"
"232","true","true","false","0","1","922","10000"
"234","true","true","false","0","1","911","10000"
"233","true","true","false","0","1","853","10000"
"235","true","true","false","0","1","897","10000"
"239","true","true","false","0","1","853","10000"
"238","true","true","false","0","1","872","10000"
"240","true","true","false","0","1","841","10000"
"241","true","true","false","0","1","848","10000"
"237","true","true","false","0","1","912","10000"
"242","true","true","false","0","1","841","10000"
"244","true","true","false","0","1","854","10000"
"236","true","true","false","0","1","948","10000"
"243","true","true","false","0","1","873","10000"
"246","true","true","false","0","1","848","10000"
"245","true","true","false","0","1","902","10000"
"247","true","true","false","0","1","928","10000"
"248","true","true","false","0","1","948","10000"
"249","true","true","false","0","1","943","10000"
"251","true","true","false","0","1","928","10000"
"255","true","true","false","0","1","883","10000"
"250","true","true","false","0","1","928","10000"
"256","true","true","false","0","1","910","10000"
"259","true","true","false","0","1","840","10000"
"252","true","true","false","0","1","928","10000"
"253","true","true","false","0","1","899","10000"
"257","true","true","false","0","1","911","10000"
"254","true","true","false","0","1","954","10000"
"258","true","true","false","0","1","916","10000"
"261","true","true","false","0","1","890","10000"
"260","true","true","false","0","1","930","10000"
"262","true","true","false","0","1","907","10000"
"263","true","true","false","0","1","857","10000"
"265","true","true","false","0","1","840","10000"
"264","true","true","false","0","1","879","10000"
"267","true","true","false","0","1","905","10000"
"270","true","true","false","0","1","935","10000"
"268","true","true","false","0","1","857","10000"
"271","true","true","false","0","1","880","10000"
"273","true","true","false","0","1","911","10000"
"266","true","true","false","0","1","950","10000"
"269","true","true","false","0","1","953","10000"
"272","true","true","false","0","1","896","10000"
"274","true","true","false","0","1","932","10000"
"277","true","true","false","0","1","873","10000"
"278","true","true","false","0","1","894","10000"
"276","true","true","false","0","1","889","10000"
