"[run number]","orange-yield","violet-merge-behind","spectator-mode","violet-displacement","orange-displacement","[step]","total-time"
"8","true","false","false","0","0","501","10000"
"2","true","false","false","0","0","679","679"
"10","true","false","false","0","0","543","10000"
"5","true","false","false","0","0","680","10000"
"1","true","false","false","0","0","579","10000"
"14","true","false","false","0","0","586","10000"
"3","true","false","false","0","0","691","691"
"7","true","false","false","0","0","670","10000"
"15","true","false","false","0","0","635","10000"
"6","true","false","false","0","0","619","10000"
"13","true","false","false","0","0","667","667"
"9","true","false","false","0","0","689","689"
"4","true","false","false","0","0","739","10000"
"11","true","false","false","0","0","676","676"
"12","true","false","false","0","0","709","10000"
"17","true","false","false","0","0","598","10000"
"19","true","false","false","0","0","538","10000"
"18","true","false","false","0","0","564","10000"
"23","true","false","false","0","0","605","10000"
"24","true","false","false","0","0","527","10000"
"22","true","false","false","0","0","670","10000"
"16","true","false","false","0","0","716","10000"
"29","true","false","false","0","0","684","10000"
"25","true","false","false","0","0","696","696"
"26","true","false","false","0","0","639","10000"
"21","true","false","false","0","0","760","10000"
"28","true","false","false","0","0","741","10000"
"27","true","false","false","0","0","786","10000"
"30","true","false","false","0","0","674","674"
"20","true","false","false","0","0","774","10000"
"31","true","false","false","0","0","627","10000"
"35","true","false","false","0","0","504","10000"
"32","true","false","false","0","0","694","694"
"34","true","false","false","0","0","686","686"
"37","true","false","false","0","0","504","10000"
"36","true","false","false","0","0","669","669"
"40","true","false","false","0","0","669","669"
"33","true","false","false","0","0","814","10000"
"43","true","false","false","0","0","583","10000"
"44","true","false","false","0","0","518","10000"
"38","true","false","false","0","0","722","10000"
"42","true","false","false","0","0","704","704"
"41","true","false","false","0","0","785","10000"
"39","true","false","false","0","0","786","10000"
"46","true","false","false","0","0","712","712"
"45","true","false","false","0","0","653","10000"
"49","true","false","false","0","0","650","10000"
"51","true","false","false","0","0","583","10000"
"48","true","false","false","0","0","669","669"
"47","true","false","false","0","0","767","10000"
"52","true","false","false","0","0","611","10000"
"54","true","false","false","0","0","730","10000"
"53","true","false","false","0","0","684","10000"
"56","true","false","false","0","0","652","10000"
"50","true","false","false","0","0","815","10000"
"57","true","false","false","0","0","715","10000"
"58","true","false","false","0","0","598","10000"
"60","true","false","false","0","0","667","667"
"61","true","false","false","0","0","538","10000"
"55","true","false","false","0","0","803","10000"
"59","true","false","false","0","0","796","10000"
"62","true","false","false","0","0","597","10000"
"63","true","false","false","0","0","649","10000"
"64","true","false","false","0","0","603","10000"
"65","true","false","false","0","0","618","10000"
"66","true","false","false","0","0","668","668"
"69","true","false","false","0","0","506","10000"
"71","true","false","false","0","0","513","10000"
"73","true","false","false","0","0","565","10000"
"72","true","false","false","0","0","506","10000"
"67","true","false","false","0","0","623","10000"
"77","true","false","false","0","0","501","10000"
"68","true","false","false","0","0","716","10000"
"70","true","false","false","0","0","690","690"
"75","true","false","false","0","0","674","674"
"74","true","false","false","0","0","733","10000"
"76","true","false","false","0","0","506","10000"
"82","true","false","false","0","0","567","10000"
"79","true","false","false","0","0","714","10000"
"80","true","false","false","0","0","723","10000"
"86","true","false","false","0","0","588","10000"
"78","true","false","false","0","0","830","10000"
"81","true","false","false","0","0","835","10000"
"87","true","false","false","0","0","780","10000"
"88","true","false","false","0","0","583","10000"
"84","true","false","false","0","0","817","10000"
"83","true","false","false","0","0","767","10000"
"89","true","false","false","0","0","708","708"
"85","true","false","false","0","0","798","10000"
"91","true","false","false","0","0","512","10000"
"90","true","false","false","0","0","710","10000"
"92","true","false","false","0","0","613","10000"
"93","true","false","false","0","0","630","10000"
"95","true","false","false","0","0","584","10000"
"99","true","false","false","0","0","614","10000"
"94","true","false","false","0","0","716","10000"
"97","true","false","false","0","0","557","10000"
"101","true","false","false","0","0.5","573","10000"
"96","true","false","false","0","0","693","10000"
"100","true","false","false","0","0","686","10000"
"102","true","false","false","0","0.5","565","10000"
"98","true","false","false","0","0","708","10000"
"104","true","false","false","0","0.5","750","10000"
"103","true","false","false","0","0.5","704","10000"
"111","true","false","false","0","0.5","526","10000"
"109","true","false","false","0","0.5","505","10000"
"105","true","false","false","0","0.5","565","10000"
"110","true","false","false","0","0.5","551","10000"
"106","true","false","false","0","0.5","648","10000"
"114","true","false","false","0","0.5","538","10000"
"108","true","false","false","0","0.5","734","10000"
"112","true","false","false","0","0.5","595","10000"
"116","true","false","false","0","0.5","501","10000"
"107","true","false","false","0","0.5","787","10000"
"118","true","false","false","0","0.5","532","10000"
"113","true","false","false","0","0.5","502","10000"
"120","true","false","false","0","0.5","502","10000"
"121","true","false","false","0","0.5","506","10000"
"115","true","false","false","0","0.5","682","10000"
"119","true","false","false","0","0.5","644","10000"
"127","true","false","false","0","0.5","518","10000"
"117","true","false","false","0","0.5","780","10000"
"123","true","false","false","0","0.5","772","10000"
"124","true","false","false","0","0.5","659","10000"
"122","true","false","false","0","0.5","549","10000"
"125","true","false","false","0","0.5","791","10000"
"129","true","false","false","0","0.5","540","10000"
"132","true","false","false","0","0.5","538","10000"
"131","true","false","false","0","0.5","501","10000"
"130","true","false","false","0","0.5","623","10000"
"126","true","false","false","0","0.5","782","10000"
"136","true","false","false","0","0.5","523","10000"
"128","true","false","false","0","0.5","797","10000"
"137","true","false","false","0","0.5","504","10000"
"135","true","false","false","0","0.5","698","10000"
"133","true","false","false","0","0.5","711","10000"
"134","true","false","false","0","0.5","731","10000"
"138","true","false","false","0","0.5","590","10000"
"141","true","false","false","0","0.5","502","10000"
"140","true","false","false","0","0.5","551","10000"
"144","true","false","false","0","0.5","616","10000"
"139","true","false","false","0","0.5","748","10000"
"147","true","false","false","0","0.5","504","10000"
"148","true","false","false","0","0.5","505","10000"
"146","true","false","false","0","0.5","578","10000"
"142","true","false","false","0","0.5","652","10000"
"143","true","false","false","0","0.5","744","10000"
"145","true","false","false","0","0.5","776","10000"
"149","true","false","false","0","0.5","683","10000"
"150","true","false","false","0","0.5","580","10000"
"153","true","false","false","0","0.5","506","10000"
"151","true","false","false","0","0.5","663","10000"
"156","true","false","false","0","0.5","501","10000"
"152","true","false","false","0","0.5","568","10000"
"159","true","false","false","0","0.5","605","10000"
"162","true","false","false","0","0.5","512","10000"
"157","true","false","false","0","0.5","726","10000"
"158","true","false","false","0","0.5","705","10000"
"163","true","false","false","0","0.5","515","10000"
"154","true","false","false","0","0.5","823","10000"
"161","true","false","false","0","0.5","687","10000"
"155","true","false","false","0","0.5","558","10000"
"164","true","false","false","0","0.5","522","10000"
"160","true","false","false","0","0.5","824","10000"
"168","true","false","false","0","0.5","651","10000"
"169","true","false","false","0","0.5","520","10000"
"167","true","false","false","0","0.5","701","10000"
"170","true","false","false","0","0.5","522","10000"
"171","true","false","false","0","0.5","537","10000"
"165","true","false","false","0","0.5","830","10000"
"173","true","false","false","0","0.5","550","10000"
"175","true","false","false","0","0.5","536","10000"
"166","true","false","false","0","0.5","827","10000"
"174","true","false","false","0","0.5","661","10000"
"172","true","false","false","0","0.5","784","10000"
"178","true","false","false","0","0.5","593","10000"
"177","true","false","false","0","0.5","538","10000"
"179","true","false","false","0","0.5","594","10000"
"176","true","false","false","0","0.5","737","10000"
"181","true","false","false","0","0.5","542","10000"
"182","true","false","false","0","0.5","609","10000"
"188","true","false","false","0","0.5","564","10000"
"185","true","false","false","0","0.5","574","10000"
"184","true","false","false","0","0.5","658","10000"
"180","true","false","false","0","0.5","788","10000"
"187","true","false","false","0","0.5","556","10000"
"186","true","false","false","0","0.5","795","10000"
"189","true","false","false","0","0.5","532","10000"
"191","true","false","false","0","0.5","556","10000"
"193","true","false","false","0","0.5","573","10000"
"183","true","false","false","0","0.5","741","10000"
"195","true","false","false","0","0.5","507","10000"
"192","true","false","false","0","0.5","641","10000"
"194","true","false","false","0","0.5","575","10000"
"196","true","false","false","0","0.5","501","10000"
"190","true","false","false","0","0.5","713","10000"
"197","true","false","false","0","0.5","732","10000"
"202","true","false","false","0","1","542","10000"
"203","true","false","false","0","1","529","10000"
"200","true","false","false","0","0.5","696","10000"
"205","true","false","false","0","1","510","10000"
"201","true","false","false","0","1","620","10000"
"206","true","false","false","0","1","535","10000"
"199","true","false","false","0","0.5","645","10000"
"207","true","false","false","0","1","528","10000"
"211","true","false","false","0","1","510","10000"
"204","true","false","false","0","1","603","10000"
"209","true","false","false","0","1","598","10000"
"213","true","false","false","0","1","510","10000"
"218","true","false","false","0","1","513","10000"
"212","true","false","false","0","1","531","10000"
"214","true","false","false","0","1","552","10000"
"198","true","false","false","0","0.5","827","10000"
"217","true","false","false","0","1","538","10000"
"210","true","false","false","0","1","828","10000"
"208","true","false","false","0","1","764","10000"
"220","true","false","false","0","1","507","10000"
"216","true","false","false","0","1","543","10000"
"215","true","false","false","0","1","774","10000"
"221","true","false","false","0","1","528","10000"
"223","true","false","false","0","1","553","10000"
"219","true","false","false","0","1","759","10000"
"222","true","false","false","0","1","749","10000"
"225","true","false","false","0","1","501","10000"
"227","true","false","false","0","1","593","10000"
"230","true","false","false","0","1","582","10000"
"226","true","false","false","0","1","550","10000"
"234","true","false","false","0","1","586","10000"
"228","true","false","false","0","1","510","10000"
"235","true","false","false","0","1","501","10000"
"237","true","false","false","0","1","503","10000"
"229","true","false","false","0","1","664","10000"
"224","true","false","false","0","1","814","10000"
"231","true","false","false","0","1","506","10000"
"236","true","false","false","0","1","552","10000"
"232","true","false","false","0","1","816","10000"
"233","true","false","false","0","1","744","10000"
"244","true","false","false","0","1","515","10000"
"240","true","false","false","0","1","501","10000"
"241","true","false","false","0","1","598","10000"
"245","true","false","false","0","1","524","10000"
"242","true","false","false","0","1","643","10000"
"243","true","false","false","0","1","612","10000"
"248","true","false","false","0","1","510","10000"
"246","true","false","false","0","1","516","10000"
"238","true","false","false","0","1","830","10000"
"250","true","false","false","0","1","559","10000"
"239","true","false","false","0","1","605","10000"
"252","true","false","false","0","1","538","10000"
"247","true","false","false","0","1","796","10000"
"253","true","false","false","0","1","537","10000"
"249","true","false","false","0","1","738","10000"
"251","true","false","false","0","1","504","10000"
"255","true","false","false","0","1","549","10000"
"254","true","false","false","0","1","580","10000"
"258","true","false","false","0","1","504","10000"
"260","true","false","false","0","1","521","10000"
"259","true","false","false","0","1","534","10000"
"257","true","false","false","0","1","610","10000"
"264","true","false","false","0","1","559","10000"
"262","true","false","false","0","1","604","10000"
"265","true","false","false","0","1","512","10000"
"256","true","false","false","0","1","833","10000"
"261","true","false","false","0","1","731","10000"
"263","true","false","false","0","1","596","10000"
"270","true","false","false","0","1","586","10000"
"273","true","false","false","0","1","505","10000"
"272","true","false","false","0","1","501","10000"
"268","true","false","false","0","1","636","10000"
"266","true","false","false","0","1","683","10000"
"271","true","false","false","0","1","540","10000"
"274","true","false","false","0","1","570","10000"
"267","true","false","false","0","1","507","10000"
"269","true","false","false","0","1","675","10000"
"276","true","false","false","0","1","502","10000"
"278","true","false","false","0","1","528","10000"
"275","true","false","false","0","1","632","10000"
"277","true","false","false","0","1","534","10000"
"286","true","false","false","0","1","501","10000"
"282","true","false","false","0","1","501","10000"
"280","true","false","false","0","1","570","10000"
"284","true","false","false","0","1","533","10000"
"279","true","false","false","0","1","794","10000"
"285","true","false","false","0","1","610","10000"
"281","true","false","false","0","1","730","10000"
"290","true","false","false","0","1","575","10000"
"283","true","false","false","0","1","773","10000"
"288","true","false","false","0","1","604","10000"
"291","true","false","false","0","1","532","10000"
"287","true","false","false","0","1","784","10000"
"293","true","false","false","0","1","526","10000"
"292","true","false","false","0","1","501","10000"
"294","true","false","false","0","1","528","10000"
"289","true","false","false","0","1","775","10000"
"295","true","false","false","0","1","540","10000"
"296","true","false","false","0","1","549","10000"
"298","true","false","false","0","1","608","10000"
"297","true","false","false","0","1","661","10000"
"301","true","false","false","0","1.5","505","10000"
"299","true","false","false","0","1","632","10000"
"300","true","false","false","0","1","729","10000"
"302","true","false","false","0","1.5","673","10000"
"305","true","false","false","0","1.5","599","10000"
"307","true","false","false","0","1.5","623","10000"
"304","true","false","false","0","1.5","763","10000"
"309","true","false","false","0","1.5","573","10000"
"308","true","false","false","0","1.5","692","10000"
"312","true","false","false","0","1.5","530","10000"
"306","true","false","false","0","1.5","797","10000"
"315","true","false","false","0","1.5","501","10000"
"310","true","false","false","0","1.5","619","10000"
"303","true","false","false","0","1.5","525","10000"
"314","true","false","false","0","1.5","659","10000"
"311","true","false","false","0","1.5","687","10000"
"313","true","false","false","0","1.5","774","10000"
"317","true","false","false","0","1.5","513","10000"
"316","true","false","false","0","1.5","625","10000"
"318","true","false","false","0","1.5","535","10000"
"319","true","false","false","0","1.5","514","10000"
"320","true","false","false","0","1.5","561","10000"
"326","true","false","false","0","1.5","505","10000"
"324","true","false","false","0","1.5","546","10000"
"322","true","false","false","0","1.5","670","10000"
"325","true","false","false","0","1.5","585","10000"
"329","true","false","false","0","1.5","502","10000"
"328","true","false","false","0","1.5","550","10000"
"323","true","false","false","0","1.5","668","10000"
"331","true","false","false","0","1.5","510","10000"
"327","true","false","false","0","1.5","607","10000"
"321","true","false","false","0","1.5","582","10000"
"333","true","false","false","0","1.5","541","10000"
"330","true","false","false","0","1.5","559","10000"
"332","true","false","false","0","1.5","678","10000"
"334","true","false","false","0","1.5","599","10000"
"336","true","false","false","0","1.5","503","10000"
"337","true","false","false","0","1.5","593","10000"
"338","true","false","false","0","1.5","669","10000"
"340","true","false","false","0","1.5","561","10000"
"335","true","false","false","0","1.5","744","10000"
"343","true","false","false","0","1.5","502","10000"
"347","true","false","false","0","1.5","541","10000"
"339","true","false","false","0","1.5","741","10000"
"342","true","false","false","0","1.5","605","10000"
"345","true","false","false","0","1.5","605","10000"
"341","true","false","false","0","1.5","610","10000"
"349","true","false","false","0","1.5","514","10000"
"346","true","false","false","0","1.5","548","10000"
"348","true","false","false","0","1.5","581","10000"
"350","true","false","false","0","1.5","527","10000"
"351","true","false","false","0","1.5","589","10000"
"352","true","false","false","0","1.5","510","10000"
"344","true","false","false","0","1.5","834","10000"
"354","true","false","false","0","1.5","503","10000"
"357","true","false","false","0","1.5","524","10000"
"356","true","false","false","0","1.5","544","10000"
"353","true","false","false","0","1.5","728","10000"
"360","true","false","false","0","1.5","561","10000"
"359","true","false","false","0","1.5","517","10000"
"355","true","false","false","0","1.5","628","10000"
"361","true","false","false","0","1.5","503","10000"
"363","true","false","false","0","1.5","522","10000"
"364","true","false","false","0","1.5","501","10000"
"358","true","false","false","0","1.5","782","10000"
"362","true","false","false","0","1.5","532","10000"
"366","true","false","false","0","1.5","537","10000"
"365","true","false","false","0","1.5","604","10000"
"372","true","false","false","0","1.5","534","10000"
"368","true","false","false","0","1.5","529","10000"
"374","true","false","false","0","1.5","511","10000"
"367","true","false","false","0","1.5","661","10000"
"376","true","false","false","0","1.5","513","10000"
"369","true","false","false","0","1.5","826","10000"
"375","true","false","false","0","1.5","766","10000"
"370","true","false","false","0","1.5","616","10000"
"373","true","false","false","0","1.5","611","10000"
"379","true","false","false","0","1.5","501","10000"
"380","true","false","false","0","1.5","501","10000"
"371","true","false","false","0","1.5","741","10000"
"381","true","false","false","0","1.5","501","10000"
"378","true","false","false","0","1.5","747","10000"
"383","true","false","false","0","1.5","505","10000"
"377","true","false","false","0","1.5","740","10000"
"382","true","false","false","0","1.5","711","10000"
"386","true","false","false","0","1.5","655","10000"
"394","true","false","false","0","1.5","507","10000"
"389","true","false","false","0","1.5","656","10000"
"391","true","false","false","0","1.5","583","10000"
"385","true","false","false","0","1.5","586","10000"
"384","true","false","false","0","1.5","597","10000"
"395","true","false","false","0","1.5","601","10000"
"387","true","false","false","0","1.5","675","10000"
"396","true","false","false","0","1.5","562","10000"
"393","true","false","false","0","1.5","646","10000"
"388","true","false","false","0","1.5","807","10000"
"390","true","false","false","0","1.5","727","10000"
"399","true","false","false","0","1.5","565","10000"
"392","true","false","false","0","1.5","786","10000"
"400","true","false","false","0","1.5","503","10000"
"397","true","false","false","0","1.5","725","10000"
"401","true","false","false","0","2","525","10000"
"398","true","false","false","0","1.5","613","10000"
"406","true","false","false","0","2","510","10000"
"405","true","false","false","0","2","564","10000"
"404","true","false","false","0","2","515","10000"
"402","true","false","false","0","2","544","10000"
"403","true","false","false","0","2","581","10000"
"410","true","false","false","0","2","512","10000"
"408","true","false","false","0","2","532","10000"
"407","true","false","false","0","2","625","10000"
"412","true","false","false","0","2","583","10000"
"411","true","false","false","0","2","630","10000"
"409","true","false","false","0","2","755","10000"
"413","true","false","false","0","2","722","10000"
"415","true","false","false","0","2","503","10000"
"414","true","false","false","0","2","677","10000"
"418","true","false","false","0","2","561","10000"
"420","true","false","false","0","2","525","10000"
"416","true","false","false","0","2","583","10000"
"421","true","false","false","0","2","546","10000"
"417","true","false","false","0","2","752","10000"
"419","true","false","false","0","2","676","10000"
"424","true","false","false","0","2","501","10000"
"426","true","false","false","0","2","509","10000"
"425","true","false","false","0","2","527","10000"
"422","true","false","false","0","2","651","10000"
"427","true","false","false","0","2","685","10000"
"431","true","false","false","0","2","505","10000"
"429","true","false","false","0","2","532","10000"
"432","true","false","false","0","2","502","10000"
"428","true","false","false","0","2","617","10000"
"430","true","false","false","0","2","740","10000"
"423","true","false","false","0","2","671","10000"
"433","true","false","false","0","2","663","10000"
"437","true","false","false","0","2","541","10000"
"438","true","false","false","0","2","507","10000"
"440","true","false","false","0","2","506","10000"
"435","true","false","false","0","2","501","10000"
"434","true","false","false","0","2","761","10000"
"442","true","false","false","0","2","503","10000"
"436","true","false","false","0","2","808","10000"
"439","true","false","false","0","2","697","10000"
"443","true","false","false","0","2","579","10000"
"445","true","false","false","0","2","505","10000"
"441","true","false","false","0","2","612","10000"
"447","true","false","false","0","2","506","10000"
"448","true","false","false","0","2","551","10000"
"451","true","false","false","0","2","501","10000"
"446","true","false","false","0","2","615","10000"
"449","true","false","false","0","2","565","10000"
"444","true","false","false","0","2","747","10000"
"454","true","false","false","0","2","523","10000"
"450","true","false","false","0","2","816","10000"
"457","true","false","false","0","2","516","10000"
"456","true","false","false","0","2","534","10000"
"452","true","false","false","0","2","806","10000"
"458","true","false","false","0","2","571","10000"
"459","true","false","false","0","2","509","10000"
"453","true","false","false","0","2","761","10000"
"455","true","false","false","0","2","672","10000"
"463","true","false","false","0","2","505","10000"
"465","true","false","false","0","2","502","10000"
"464","true","false","false","0","2","553","10000"
"461","true","false","false","0","2","662","10000"
"468","true","false","false","0","2","547","10000"
"469","true","false","false","0","2","521","10000"
"466","true","false","false","0","2","644","10000"
"467","true","false","false","0","2","602","10000"
"471","true","false","false","0","2","549","10000"
"462","true","false","false","0","2","540","10000"
"470","true","false","false","0","2","658","10000"
"474","true","false","false","0","2","583","10000"
"460","true","false","false","0","2","774","10000"
"477","true","false","false","0","2","513","10000"
"475","true","false","false","0","2","593","10000"
"473","true","false","false","0","2","712","10000"
"478","true","false","false","0","2","508","10000"
"472","true","false","false","0","2","824","10000"
"476","true","false","false","0","2","716","10000"
"481","true","false","false","0","2","505","10000"
"480","true","false","false","0","2","513","10000"
"484","true","false","false","0","2","538","10000"
"479","true","false","false","0","2","663","10000"
"485","true","false","false","0","2","543","10000"
"482","true","false","false","0","2","695","10000"
"483","true","false","false","0","2","748","10000"
"486","true","false","false","0","2","749","10000"
"492","true","false","false","0","2","595","10000"
"487","true","false","false","0","2","702","10000"
"488","true","false","false","0","2","685","10000"
"491","true","false","false","0","2","628","10000"
"495","true","false","false","0","2","552","10000"
"490","true","false","false","0","2","772","10000"
"494","true","false","false","0","2","567","10000"
"493","true","false","false","0","2","716","10000"
"497","true","false","false","0","2","549","10000"
"489","true","false","false","0","2","506","10000"
"498","true","false","false","0","2","613","10000"
"500","true","false","false","0","2","505","10000"
"504","true","false","false","0","2.5","509","10000"
"501","true","false","false","0","2.5","543","10000"
"503","true","false","false","0","2.5","644","10000"
"508","true","false","false","0","2.5","532","10000"
"505","true","false","false","0","2.5","662","10000"
"502","true","false","false","0","2.5","741","10000"
"496","true","false","false","0","2","767","10000"
"499","true","false","false","0","2","620","10000"
"507","true","false","false","0","2.5","753","10000"
"511","true","false","false","0","2.5","622","10000"
"509","true","false","false","0","2.5","726","10000"
"510","true","false","false","0","2.5","693","10000"
"513","true","false","false","0","2.5","562","10000"
"512","true","false","false","0","2.5","687","10000"
"506","true","false","false","0","2.5","826","10000"
"515","true","false","false","0","2.5","633","10000"
"519","true","false","false","0","2.5","523","10000"
"517","true","false","false","0","2.5","623","10000"
"523","true","false","false","0","2.5","537","10000"
"522","true","false","false","0","2.5","531","10000"
"520","true","false","false","0","2.5","666","10000"
"521","true","false","false","0","2.5","524","10000"
"526","true","false","false","0","2.5","571","10000"
"514","true","false","false","0","2.5","787","10000"
"525","true","false","false","0","2.5","651","10000"
"527","true","false","false","0","2.5","543","10000"
"530","true","false","false","0","2.5","502","10000"
"518","true","false","false","0","2.5","505","10000"
"529","true","false","false","0","2.5","570","10000"
"528","true","false","false","0","2.5","566","10000"
"516","true","false","false","0","2.5","748","10000"
"532","true","false","false","0","2.5","561","10000"
"524","true","false","false","0","2.5","504","10000"
"531","true","false","false","0","2.5","700","10000"
"537","true","false","false","0","2.5","501","10000"
"538","true","false","false","0","2.5","509","10000"
"533","true","false","false","0","2.5","707","10000"
"541","true","false","false","0","2.5","553","10000"
"539","true","false","false","0","2.5","583","10000"
"542","true","false","false","0","2.5","533","10000"
"534","true","false","false","0","2.5","806","10000"
"536","true","false","false","0","2.5","731","10000"
"535","true","false","false","0","2.5","825","10000"
"543","true","false","false","0","2.5","503","10000"
"540","true","false","false","0","2.5","571","10000"
"544","true","false","false","0","2.5","512","10000"
"545","true","false","false","0","2.5","520","10000"
"548","true","false","false","0","2.5","542","10000"
"551","true","false","false","0","2.5","508","10000"
"546","true","false","false","0","2.5","768","10000"
"555","true","false","false","0","2.5","505","10000"
"547","true","false","false","0","2.5","741","10000"
"552","true","false","false","0","2.5","628","10000"
"558","true","false","false","0","2.5","506","10000"
"556","true","false","false","0","2.5","504","10000"
"554","true","false","false","0","2.5","550","10000"
"559","true","false","false","0","2.5","502","10000"
"553","true","false","false","0","2.5","583","10000"
"549","true","false","false","0","2.5","828","10000"
"557","true","false","false","0","2.5","722","10000"
"561","true","false","false","0","2.5","524","10000"
"565","true","false","false","0","2.5","524","10000"
"564","true","false","false","0","2.5","519","10000"
"560","true","false","false","0","2.5","807","10000"
"571","true","false","false","0","2.5","525","10000"
"550","true","false","false","0","2.5","734","10000"
"566","true","false","false","0","2.5","590","10000"
"572","true","false","false","0","2.5","573","10000"
"569","true","false","false","0","2.5","568","10000"
"568","true","false","false","0","2.5","646","10000"
"563","true","false","false","0","2.5","830","10000"
"570","true","false","false","0","2.5","811","10000"
"573","true","false","false","0","2.5","588","10000"
"574","true","false","false","0","2.5","537","10000"
"562","true","false","false","0","2.5","740","10000"
"576","true","false","false","0","2.5","532","10000"
"567","true","false","false","0","2.5","730","10000"
"579","true","false","false","0","2.5","604","10000"
"578","true","false","false","0","2.5","607","10000"
"583","true","false","false","0","2.5","503","10000"
"581","true","false","false","0","2.5","611","10000"
"577","true","false","false","0","2.5","742","10000"
"584","true","false","false","0","2.5","553","10000"
"575","true","false","false","0","2.5","806","10000"
"582","true","false","false","0","2.5","670","10000"
"587","true","false","false","0","2.5","502","10000"
"586","true","false","false","0","2.5","580","10000"
"580","true","false","false","0","2.5","829","10000"
"589","true","false","false","0","2.5","524","10000"
"585","true","false","false","0","2.5","716","10000"
"588","true","false","false","0","2.5","695","10000"
"591","true","false","false","0","2.5","534","10000"
"592","true","false","false","0","2.5","537","10000"
"593","true","false","false","0","2.5","533","10000"
"590","true","false","false","0","2.5","621","10000"
"598","true","false","false","0","2.5","501","10000"
"601","true","false","false","0","3","501","10000"
"597","true","false","false","0","2.5","680","10000"
"595","true","false","false","0","2.5","731","10000"
"594","true","false","false","0","2.5","815","10000"
"600","true","false","false","0","2.5","633","10000"
"599","true","false","false","0","2.5","808","10000"
"606","true","false","false","0","3","502","10000"
"603","true","false","false","0","3","593","10000"
"607","true","false","false","0","3","530","10000"
"596","true","false","false","0","2.5","572","10000"
"602","true","false","false","0","3","749","10000"
"605","true","false","false","0","3","722","10000"
"604","true","false","false","0","3","767","10000"
"608","true","false","false","0","3","725","10000"
"610","true","false","false","0","3","594","10000"
"609","true","false","false","0","3","751","10000"
"613","true","false","false","0","3","638","10000"
"614","true","false","false","0","3","615","10000"
"612","true","false","false","0","3","706","10000"
"611","true","false","false","0","3","734","10000"
"617","true","false","false","0","3","506","10000"
"615","true","false","false","0","3","519","10000"
"616","true","false","false","0","3","664","10000"
"618","true","false","false","0","3","693","10000"
"619","true","false","false","0","3","764","10000"
"623","true","false","false","0","3","516","10000"
"621","true","false","false","0","3","595","10000"
"625","true","false","false","0","3","518","10000"
"620","true","false","false","0","3","778","10000"
"626","true","false","false","0","3","515","10000"
"622","true","false","false","0","3","830","10000"
"628","true","false","false","0","3","585","10000"
"624","true","false","false","0","3","788","10000"
"630","true","false","false","0","3","583","10000"
"631","true","false","false","0","3","644","10000"
"627","true","false","false","0","3","754","10000"
"632","true","false","false","0","3","517","10000"
"629","true","false","false","0","3","743","10000"
"635","true","false","false","0","3","501","10000"
"637","true","false","false","0","3","504","10000"
"634","true","false","false","0","3","557","10000"
"633","true","false","false","0","3","732","10000"
"638","true","false","false","0","3","647","10000"
"636","true","false","false","0","3","710","10000"
"639","true","false","false","0","3","594","10000"
"642","true","false","false","0","3","501","10000"
"643","true","false","false","0","3","504","10000"
"641","true","false","false","0","3","609","10000"
"640","true","false","false","0","3","770","10000"
"644","true","false","false","0","3","582","10000"
"649","true","false","false","0","3","533","10000"
"650","true","false","false","0","3","521","10000"
"647","true","false","false","0","3","674","10000"
"648","true","false","false","0","3","604","10000"
"646","true","false","false","0","3","694","10000"
"654","true","false","false","0","3","503","10000"
"645","true","false","false","0","3","834","10000"
"653","true","false","false","0","3","621","10000"
"651","true","false","false","0","3","693","10000"
"656","true","false","false","0","3","561","10000"
"652","true","false","false","0","3","755","10000"
"655","true","false","false","0","3","717","10000"
"659","true","false","false","0","3","505","10000"
"657","true","false","false","0","3","745","10000"
"663","true","false","false","0","3","524","10000"
"661","true","false","false","0","3","589","10000"
"662","true","false","false","0","3","652","10000"
"660","true","false","false","0","3","694","10000"
"665","true","false","false","0","3","554","10000"
"658","true","false","false","0","3","829","10000"
"667","true","false","false","0","3","536","10000"
"664","true","false","false","0","3","768","10000"
"670","true","false","false","0","3","512","10000"
"666","true","false","false","0","3","766","10000"
"671","true","false","false","0","3","636","10000"
"669","true","false","false","0","3","629","10000"
"673","true","false","false","0","3","542","10000"
"672","true","false","false","0","3","775","10000"
"674","true","false","false","0","3","752","10000"
"678","true","false","false","0","3","644","10000"
"679","true","false","false","0","3","684","10000"
"682","true","false","false","0","3","564","10000"
"676","true","false","false","0","3","800","10000"
"684","true","false","false","0","3","531","10000"
"680","true","false","false","0","3","793","10000"
"681","true","false","false","0","3","814","10000"
"685","true","false","false","0","3","676","10000"
"675","true","false","false","0","3","761","10000"
"677","true","false","false","0","3","630","10000"
"686","true","false","false","0","3","736","10000"
"683","true","false","false","0","3","769","10000"
"687","true","false","false","0","3","613","10000"
"688","true","false","false","0","3","507","10000"
"668","true","false","false","0","3","676","10000"
"689","true","false","false","0","3","573","10000"
"692","true","false","false","0","3","501","10000"
"691","true","false","false","0","3","577","10000"
"690","true","false","false","0","3","646","10000"
"695","true","false","false","0","3","560","10000"
"693","true","false","false","0","3","695","10000"
"696","true","false","false","0","3","632","10000"
"698","true","false","false","0","3","658","10000"
"700","true","false","false","0","3","663","10000"
"701","true","false","false","0.5","0","673","10000"
"697","true","false","false","0","3","795","10000"
"694","true","false","false","0","3","501","10000"
"703","true","false","false","0.5","0","660","660"
"699","true","false","false","0","3","786","10000"
"702","true","false","false","0.5","0","692","10000"
